t,vx_true,vy_true,vz_true,vx_est,vy_est,vz_est
28.48,-0.25081,-0.226853,-0.0381989,-0.248382,-0.22737,-0.0339712
28.49,-0.247217,-0.219741,-0.111922,-0.244749,-0.220049,-0.107883
28.5,-0.246231,-0.214568,-0.1816,-0.243615,-0.215007,-0.177473
28.51,-0.245362,-0.211285,-0.240262,-0.242397,-0.211844,-0.236318
28.52,-0.24044,-0.207029,-0.269221,-0.237471,-0.207752,-0.26572
28.53,-0.232558,-0.19981,-0.267417,-0.229501,-0.200842,-0.26381
28.54,-0.223748,-0.187997,-0.241593,-0.220531,-0.189115,-0.23775
28.55,-0.21652,-0.174393,-0.197706,-0.213201,-0.175338,-0.193481
28.56,-0.210947,-0.16195,-0.143239,-0.207733,-0.162859,-0.138528
28.57,-0.203247,-0.151013,-0.0793687,-0.2002,-0.151888,-0.0742168
28.58,-0.175756,-0.143632,0.0186251,-0.1725,-0.143853,0.0240707
28.59,-0.148112,-0.154683,0.108257,-0.14473,-0.154588,0.11416
28.6,-0.130624,-0.172063,0.189518,-0.126837,-0.171289,0.195355
28.61,-0.113473,-0.173077,0.268093,-0.109687,-0.171503,0.273905
28.62,-0.113207,-0.191219,0.292846,-0.109407,-0.189627,0.298325
28.63,-0.122491,-0.218318,0.281629,-0.118655,-0.21733,0.286555
28.64,-0.135891,-0.247006,0.248528,-0.132029,-0.246476,0.253082
28.65,-0.149493,-0.270505,0.201581,-0.145542,-0.270234,0.205939
28.66,-0.158846,-0.285139,0.132182,-0.154671,-0.28501,0.136352
28.67,-0.160118,-0.290454,0.0475208,-0.155649,-0.290304,0.051722
28.68,-0.156271,-0.288396,-0.0393589,-0.151587,-0.288018,-0.0350577
28.69,-0.15016,-0.284197,-0.116308,-0.145482,-0.283391,-0.111937
28.7,-0.145864,-0.283102,-0.190811,-0.141454,-0.281946,-0.186449
28.71,-0.143732,-0.281314,-0.250418,-0.13944,-0.280084,-0.246316
28.72,-0.140971,-0.275249,-0.27774,-0.136816,-0.273913,-0.273833
28.73,-0.134679,-0.266012,-0.271435,-0.13092,-0.264765,-0.267584
28.74,-0.124251,-0.255642,-0.238273,-0.120623,-0.254317,-0.234041
28.75,-0.112437,-0.245924,-0.186648,-0.109014,-0.244238,-0.181969
28.76,-0.10218,-0.237321,-0.125708,-0.098737,-0.235523,-0.120709
28.77,-0.0942494,-0.229376,-0.0613001,-0.0910645,-0.227244,-0.0557747
28.78,-0.0914351,-0.203543,0.0289107,-0.088506,-0.201248,0.0352014
28.79,-0.106728,-0.174562,0.117844,-0.103854,-0.171733,0.124608
28.8,-0.127743,-0.158541,0.189496,-0.124423,-0.155567,0.196544
28.81,-0.130495,-0.140621,0.262684,-0.126825,-0.137254,0.269598
28.82,-0.145929,-0.142643,0.284202,-0.142344,-0.139124,0.290891
28.83,-0.169363,-0.156054,0.268816,-0.166117,-0.15254,0.274841
28.84,-0.19474,-0.173494,0.232028,-0.191755,-0.170509,0.237506
28.85,-0.215379,-0.190496,0.182214,-0.212252,-0.187526,0.187657
28.86,-0.228591,-0.202061,0.113383,-0.225609,-0.199327,0.119161
28.87,-0.234704,-0.204384,0.03252,-0.231323,-0.201766,0.0380867
28.88,-0.234477,-0.200058,-0.0478827,-0.230754,-0.197685,-0.0425742
28.89,-0.23108,-0.193728,-0.120284,-0.227177,-0.190979,-0.11518
28.9,-0.229702,-0.189021,-0.188554,-0.225414,-0.186272,-0.183448
28.91,-0.227411,-0.185604,-0.243472,-0.222896,-0.182659,-0.238379
28.92,-0.221204,-0.180936,-0.267687,-0.216724,-0.178334,-0.26263
28.93,-0.212418,-0.173203,-0.261732,-0.208227,-0.170937,-0.256613
28.94,-0.202049,-0.16079,-0.233609,-0.1979,-0.158453,-0.228398
28.95,-0.193184,-0.146455,-0.188905,-0.188979,-0.144119,-0.183216
28.96,-0.186127,-0.133162,-0.134815,-0.181978,-0.130857,-0.128712
28.97,-0.1758,-0.121452,-0.0697864,-0.171417,-0.118967,-0.0631701
28.98,-0.148593,-0.116662,0.0277415,-0.143925,-0.114061,0.0349702
28.99,-0.12506,-0.131122,0.114152,-0.120286,-0.128042,0.121496
29,-0.110723,-0.149031,0.195539,-0.106015,-0.145523,0.203226
29.01,-0.0954436,-0.152685,0.270675,-0.0904738,-0.148767,0.277878
29.02,-0.0971157,-0.17137,0.293869,-0.0915966,-0.167816,0.300454
29.03,-0.108616,-0.197441,0.281913,-0.103111,-0.194961,0.287802
29.04,-0.123597,-0.224088,0.248459,-0.118132,-0.222611,0.25356
29.05,-0.138484,-0.24586,0.200792,-0.132743,-0.244693,0.205834
29.06,-0.149048,-0.259666,0.129734,-0.143541,-0.258462,0.134747
29.07,-0.151095,-0.265196,0.0428303,-0.145663,-0.264164,0.047434
29.08,-0.147405,-0.26405,-0.0462559,-0.142116,-0.262756,-0.041709
29.09,-0.141709,-0.260384,-0.125179,-0.136537,-0.258757,-0.120627
29.1,-0.138277,-0.259243,-0.201059,-0.133346,-0.257284,-0.196482
29.11,-0.135932,-0.256815,-0.258355,-0.130976,-0.254769,-0.253975
29.12,-0.131983,-0.250358,-0.281077,-0.127044,-0.248188,-0.276759
29.13,-0.124315,-0.240854,-0.268966,-0.119437,-0.238823,-0.264685
29.14,-0.112969,-0.230294,-0.229679,-0.108543,-0.228536,-0.225092
29.15,-0.10045,-0.22053,-0.173831,-0.0963582,-0.218877,-0.168669
29.16,-0.0898364,-0.211687,-0.111021,-0.0859141,-0.209813,-0.105727
29.17,-0.0818553,-0.203669,-0.0483897,-0.0782684,-0.201331,-0.0428186
29.18,-0.0781511,-0.17832,0.0380006,-0.0748235,-0.175598,0.0438916
29.19,-0.0923053,-0.14848,0.122756,-0.0889772,-0.145551,0.128905
29.2,-0.11407,-0.13065,0.189352,-0.110936,-0.127626,0.195531
29.21,-0.116706,-0.112797,0.25727,-0.113659,-0.109478,0.263217
29.22,-0.131849,-0.113481,0.276107,-0.128847,-0.10987,0.281415
29.23,-0.155074,-0.124058,0.259486,-0.152631,-0.120738,0.264066
29.24,-0.180771,-0.138213,0.221651,-0.17878,-0.135471,0.225882
29.25,-0.202156,-0.152605,0.171433,-0.199976,-0.149729,0.175659
29.26,-0.216397,-0.16312,0.102837,-0.214284,-0.160224,0.107142
29.27,-0.223574,-0.165478,0.0232672,-0.2216,-0.162493,0.0274783
29.28,-0.224028,-0.161774,-0.0549896,-0.222037,-0.159051,-0.050975
29.29,-0.221002,-0.156247,-0.125476,-0.219097,-0.15358,-0.121761
29.3,-0.219261,-0.15217,-0.192165,-0.217094,-0.149358,-0.18841
29.31,-0.215699,-0.149096,-0.243346,-0.213206,-0.146717,-0.239683
29.32,-0.208471,-0.144839,-0.263712,-0.205824,-0.142589,-0.2599
29.33,-0.198848,-0.137074,-0.255223,-0.196025,-0.134868,-0.251457
29.34,-0.187034,-0.125462,-0.225991,-0.18393,-0.123385,-0.2218
29.35,-0.175999,-0.111774,-0.181598,-0.172814,-0.109496,-0.17686
29.36,-0.166791,-0.0985736,-0.12859,-0.163606,-0.0962622,-0.123432
29.37,-0.153509,-0.0871759,-0.0621861,-0.15009,-0.0844977,-0.0566269
29.38,-0.127323,-0.0867609,0.0343602,-0.123609,-0.0836901,0.0404933
29.39,-0.108075,-0.105592,0.118415,-0.104418,-0.102331,0.124735
29.4,-0.0975429,-0.125009,0.199738,-0.0936603,-0.121125,0.206277
29.41,-0.0838058,-0.131323,0.272704,-0.0800318,-0.127563,0.279178
29.42,-0.0876723,-0.149903,0.295365,-0.0838146,-0.146511,0.30132
29.43,-0.101406,-0.17384,0.283394,-0.0979081,-0.171639,0.288429
29.44,-0.118783,-0.198075,0.249498,-0.116048,-0.19716,0.253952
29.45,-0.135336,-0.217445,0.200821,-0.132427,-0.216571,0.20524
29.46,-0.147304,-0.229904,0.128007,-0.14415,-0.228775,0.132329
29.47,-0.150304,-0.235366,0.0386791,-0.146735,-0.233872,0.0428788
29.48,-0.146833,-0.235158,-0.0524722,-0.143388,-0.233773,-0.0485714
29.49,-0.141126,-0.23252,-0.133249,-0.137743,-0.230947,-0.129568
29.5,-0.137951,-0.231791,-0.21014,-0.134505,-0.230264,-0.206915
29.51,-0.135361,-0.229167,-0.265524,-0.131897,-0.227287,-0.262102
29.52,-0.13045,-0.22251,-0.284528,-0.127394,-0.220484,-0.280996
29.53,-0.121503,-0.213017,-0.2675,-0.118724,-0.210669,-0.263563
29.54,-0.109081,-0.202614,-0.223022,-0.106423,-0.200182,-0.218816
29.55,-0.0956985,-0.192997,-0.163292,-0.0932914,-0.190183,-0.158704
29.56,-0.0843326,-0.18422,-0.0986327,-0.0819368,-0.18107,-0.093646
29.57,-0.0758808,-0.176483,-0.0377564,-0.0734146,-0.17281,-0.032559
29.58,-0.0701035,-0.152323,0.044735,-0.0679556,-0.148677,0.0502002
29.59,-0.0813773,-0.121198,0.125956,-0.0793239,-0.117282,0.131823
29.6,-0.102319,-0.100579,0.18902,-0.100454,-0.0965378,0.19498
29.61,-0.103892,-0.0827317,0.252663,-0.101775,-0.0783596,0.258115
29.62,-0.118891,-0.0821261,0.269209,-0.116981,-0.077653,0.274012
29.63,-0.141662,-0.0890616,0.252077,-0.140078,-0.084729,0.255936
29.64,-0.16742,-0.0992059,0.213639,-0.166406,-0.0953292,0.216663
29.65,-0.189594,-0.110406,0.162853,-0.188495,-0.10666,0.165882
29.66,-0.205215,-0.119077,0.0942084,-0.203892,-0.115626,0.097249
29.67,-0.213559,-0.12084,0.0159261,-0.212075,-0.117525,0.0190926
29.68,-0.21455,-0.117765,-0.0603104,-0.21304,-0.114199,-0.0573517
29.69,-0.211785,-0.113068,-0.128866,-0.210446,-0.109603,-0.126057
29.7,-0.209579,-0.109797,-0.194043,-0.207873,-0.106254,-0.191718
29.71,-0.204892,-0.107607,-0.241852,-0.203355,-0.104289,-0.239536
29.72,-0.196557,-0.10426,-0.259499,-0.195029,-0.100815,-0.257502
29.73,-0.185615,-0.0970305,-0.249705,-0.18418,-0.093868,-0.2475
29.74,-0.172866,-0.087045,-0.219678,-0.170896,-0.0835662,-0.217378
29.75,-0.16017,-0.0751427,-0.175615,-0.158077,-0.0716347,-0.172775
29.76,-0.148403,-0.0632047,-0.123722,-0.146198,-0.0595436,-0.120354
29.77,-0.131705,-0.0536804,-0.0557741,-0.128946,-0.0500927,-0.052059
29.78,-0.107039,-0.0586362,0.0401164,-0.104016,-0.0549328,0.0442952
29.79,-0.0920866,-0.0816746,0.122079,-0.0889408,-0.0779043,0.126708
29.8,-0.0852732,-0.102476,0.202939,-0.082077,-0.0989652,0.207608
29.81,-0.073535,-0.111709,0.273795,-0.0700235,-0.107975,0.278288
29.82,-0.0801752,-0.129747,0.296401,-0.0767097,-0.126639,0.300206
29.83,-0.0966748,-0.150918,0.284229,-0.0939359,-0.149172,0.286924
29.84,-0.117044,-0.171781,0.24925,-0.115166,-0.171145,0.251459
29.85,-0.135525,-0.187847,0.199475,-0.133398,-0.187389,0.201502
29.86,-0.149119,-0.198302,0.125256,-0.146823,-0.197953,0.127453
29.87,-0.1534,-0.203376,0.0336468,-0.151297,-0.20281,0.0359904
29.88,-0.150419,-0.204104,-0.0593554,-0.148352,-0.203547,-0.0572215
29.89,-0.144892,-0.202548,-0.141694,-0.142779,-0.201988,-0.13985
29.9,-0.141693,-0.202068,-0.218874,-0.139437,-0.201539,-0.217352
29.91,-0.13865,-0.199256,-0.271933,-0.136605,-0.198662,-0.270391
29.92,-0.132336,-0.19259,-0.286821,-0.130582,-0.191831,-0.285317
29.93,-0.121544,-0.183524,-0.26468,-0.120111,-0.18285,-0.262867
29.94,-0.107379,-0.173887,-0.215218,-0.106347,-0.173323,-0.213172
29.95,-0.0925898,-0.165005,-0.151688,-0.0920321,-0.164061,-0.149212
29.96,-0.0800157,-0.156884,-0.0861907,-0.0798902,-0.156177,-0.0830792
29.97,-0.0707912,-0.149779,-0.0264337,-0.0709495,-0.148428,-0.023415
29.98,-0.062093,-0.127071,0.0525802,-0.0626237,-0.125464,0.0563386
29.99,-0.0692907,-0.0946634,0.129959,-0.0700408,-0.0929748,0.134119
30,-0.0883212,-0.0708667,0.188507,-0.0889889,-0.0690068,0.192498
30.01,-0.08854,-0.0534464,0.247326,-0.0893182,-0.0516168,0.251446
30.02,-0.102865,-0.0509291,0.261619,-0.104098,-0.049055,0.265221
30.03,-0.124682,-0.0546574,0.243636,-0.126454,-0.0527754,0.246654
30.04,-0.14977,-0.0601663,0.205148,-0.152254,-0.0583691,0.207205
30.05,-0.172651,-0.0668633,0.154095,-0.175263,-0.0650086,0.156076
30.06,-0.189613,-0.0727837,0.0859556,-0.191751,-0.0711765,0.0879253
30.07,-0.198841,-0.0739731,0.00909158,-0.200898,-0.0721503,0.0109363
30.08,-0.200466,-0.0711615,-0.0645727,-0.202456,-0.0693759,-0.0629868
30.09,-0.198014,-0.0671655,-0.13121,-0.199794,-0.0653647,-0.129669
30.1,-0.195754,-0.0646963,-0.195125,-0.197572,-0.0623966,-0.193963
30.11,-0.190604,-0.0636784,-0.240405,-0.192147,-0.0613496,-0.239609
30.12,-0.181799,-0.0618452,-0.256398,-0.182795,-0.0594697,-0.255528
30.13,-0.169833,-0.0563928,-0.245718,-0.170794,-0.0540498,-0.244531
30.14,-0.156696,-0.0484723,-0.21509,-0.157603,-0.0462027,-0.213217
30.15,-0.143405,-0.0391852,-0.17088,-0.14449,-0.0368541,-0.168615
30.16,-0.130406,-0.0295381,-0.118961,-0.131534,-0.0272749,-0.116328
30.17,-0.111306,-0.0241358,-0.048739,-0.11232,-0.0217764,-0.0458462
30.18,-0.0897076,-0.0351506,0.0472873,-0.0904743,-0.0323348,0.0504786
30.19,-0.0807604,-0.0620418,0.127085,-0.0811075,-0.0587862,0.130443
30.2,-0.0791009,-0.084512,0.206673,-0.0792447,-0.0808683,0.210216
30.21,-0.0699338,-0.0962388,0.276347,-0.0697164,-0.092864,0.279601
30.22,-0.0796676,-0.113082,0.298226,-0.0797647,-0.110341,0.300741
30.23,-0.0989003,-0.130682,0.286159,-0.100256,-0.12962,0.287317
30.24,-0.121786,-0.147208,0.250301,-0.12416,-0.147817,0.250808
30.25,-0.142379,-0.159337,0.199539,-0.14481,-0.160032,0.20005
30.26,-0.157294,-0.166886,0.124063,-0.159626,-0.167569,0.124707
30.27,-0.162496,-0.170691,0.0305946,-0.164766,-0.17136,0.03078
30.28,-0.159738,-0.171721,-0.0637507,-0.161998,-0.172232,-0.0636881
30.29,-0.15419,-0.170999,-0.14741,-0.156446,-0.171281,-0.147388
30.3,-0.150885,-0.170904,-0.224757,-0.153299,-0.171028,-0.224987
30.31,-0.147419,-0.168517,-0.276545,-0.14994,-0.168711,-0.276948
30.32,-0.140125,-0.163124,-0.289814,-0.142955,-0.163549,-0.29025
30.33,-0.128175,-0.156236,-0.266091,-0.131241,-0.156722,-0.266092
30.34,-0.113045,-0.14935,-0.215378,-0.116128,-0.149599,-0.214944
30.35,-0.0975844,-0.143314,-0.151303,-0.100925,-0.143343,-0.15045
30.36,-0.0845331,-0.137725,-0.0860372,-0.087926,-0.137627,-0.0845944
30.37,-0.0751298,-0.132629,-0.0267223,-0.0791464,-0.132552,-0.0246634
30.38,-0.0630135,-0.110528,0.0548599,-0.067423,-0.110011,0.0573085
30.39,-0.0666202,-0.0772019,0.131536,-0.0712525,-0.0768848,0.134518
30.4,-0.0834942,-0.050321,0.18913,-0.088585,-0.0499093,0.192357
30.41,-0.0851708,-0.0334926,0.246331,-0.0901893,-0.0329553,0.249535
30.42,-0.0986404,-0.0286256,0.262918,-0.103818,-0.0275708,0.265612
30.43,-0.120511,-0.0284785,0.246469,-0.125998,-0.0272207,0.248435
30.44,-0.145646,-0.0294994,0.209238,-0.151655,-0.0283525,0.210381
30.45,-0.169023,-0.0320761,0.159113,-0.174811,-0.0312558,0.160261
30.46,-0.1868,-0.0352188,0.0910825,-0.192713,-0.034526,0.0921905
30.47,-0.196355,-0.0352494,0.0136001,-0.202479,-0.0345903,0.0144841
30.48,-0.197803,-0.0327054,-0.0609297,-0.203995,-0.0320247,-0.0598189
30.49,-0.19508,-0.0296678,-0.128635,-0.201084,-0.029122,-0.127547
30.5,-0.193072,-0.027864,-0.194076,-0.199045,-0.0273235,-0.193436
30.51,-0.188848,-0.0277434,-0.241543,-0.194502,-0.0274117,-0.240998
30.52,-0.181059,-0.0273429,-0.259838,-0.186652,-0.0270654,-0.258917
30.53,-0.169507,-0.0237337,-0.250925,-0.174909,-0.023527,-0.249999
30.54,-0.156477,-0.0176033,-0.221003,-0.161814,-0.0175176,-0.219857
30.55,-0.142972,-0.0103588,-0.176583,-0.148337,-0.0103923,-0.175045
30.56,-0.129005,-0.00281893,-0.123628,-0.134018,-0.0025017,-0.121788
30.57,-0.108207,-0.00164996,-0.0489818,-0.113126,-0.00105103,-0.0466339
30.58,-0.0895778,-0.017363,0.049141,-0.0937614,-0.0162934,0.0516956
30.59,-0.0865156,-0.0460607,0.12879,-0.0898959,-0.0447025,0.131683
30.6,-0.0900095,-0.0693027,0.207384,-0.0927331,-0.0675766,0.210136
30.61,-0.0838918,-0.0830667,0.276306,-0.0862154,-0.0813756,0.278618
30.62,-0.0971428,-0.0985163,0.297546,-0.0996345,-0.0977583,0.299201
30.63,-0.119308,-0.112786,0.285857,-0.123265,-0.113591,0.286219
30.64,-0.144626,-0.125111,0.250866,-0.150001,-0.126984,0.250803
30.65,-0.166978,-0.133485,0.200554,-0.172331,-0.135686,0.200477
30.66,-0.182917,-0.138297,0.1253,-0.188326,-0.140723,0.124934
30.67,-0.188694,-0.141102,0.0316704,-0.193776,-0.143547,0.0309935
30.68,-0.186134,-0.142612,-0.0627564,-0.191296,-0.14485,-0.0635499
30.69,-0.180561,-0.142899,-0.146554,-0.18558,-0.14509,-0.147326
30.7,-0.177333,-0.143411,-0.22403,-0.182203,-0.145506,-0.224908
30.71,-0.173592,-0.141716,-0.275975,-0.178368,-0.14374,-0.276911
30.72,-0.165615,-0.137765,-0.289602,-0.170795,-0.139498,-0.290529
30.73,-0.152819,-0.133155,-0.266334,-0.158484,-0.134386,-0.267005
30.74,-0.136882,-0.129075,-0.21603,-0.142764,-0.130094,-0.216015
30.75,-0.120724,-0.125857,-0.152241,-0.126777,-0.126513,-0.151755
30.76,-0.106957,-0.122621,-0.0870678,-0.113175,-0.122893,-0.0860658
30.77,-0.0967969,-0.119215,-0.0277498,-0.103148,-0.119355,-0.0263282
30.78,-0.0808304,-0.099357,0.0542009,-0.0873954,-0.0988235,0.0559259
30.79,-0.0784573,-0.0656333,0.131187,-0.0848187,-0.064839,0.13326
30.8,-0.0904258,-0.0358236,0.188788,-0.0964558,-0.0350571,0.190976
30.81,-0.0890998,-0.0187294,0.246108,-0.0949765,-0.0180295,0.248163
30.82,-0.101502,-0.0113396,0.262806,-0.107245,-0.0106405,0.264366
30.83,-0.123045,-0.00717882,0.246396,-0.129404,-0.00617177,0.247132
30.84,-0.147992,-0.00361787,0.209213,-0.154806,-0.00264326,0.209838
30.85,-0.17146,-0.00188148,0.159223,-0.178008,-0.000985429,0.159791
30.86,-0.189508,-0.00176522,0.0913205,-0.196107,-0.00109019,0.0919389
30.87,-0.198915,-0.000113416,0.0138835,-0.205498,0.000477986,0.0142768
30.88,-0.199897,0.00260044,-0.0606605,-0.206273,0.00301387,-0.0604025
30.89,-0.196712,0.00505887,-0.128402,-0.202935,0.00550963,-0.128188
30.9,-0.194451,0.00646045,-0.193882,-0.200256,0.0066377,-0.193869
30.91,-0.190313,0.00584418,-0.241397,-0.195895,0.00580482,-0.241431
30.92,-0.182621,0.00490584,-0.259785,-0.18812,0.0048255,-0.259868
30.93,-0.170664,0.00648142,-0.250987,-0.175909,0.00635546,-0.250998
30.94,-0.156821,0.0103044,-0.221155,-0.161961,0.0101655,-0.220654
30.95,-0.142322,0.015125,-0.176785,-0.147271,0.0151858,-0.175616
30.96,-0.127293,0.0201293,-0.12384,-0.131908,0.0203498,-0.122129
30.97,-0.106645,0.0175893,-0.049125,-0.11133,0.0179987,-0.0470927
30.98,-0.0911694,-0.00117606,0.0489967,-0.0958201,-0.000434542,0.0514687
30.99,-0.0933164,-0.0299405,0.128625,-0.0971497,-0.0288408,0.131334
31,-0.10092,-0.0521694,0.207237,-0.103974,-0.0506803,0.210069
31.01,-0.097388,-0.0667947,0.276163,-0.100154,-0.065342,0.278881
31.02,-0.113196,-0.0796387,0.297446,-0.11621,-0.0786466,0.299778
31.03,-0.137541,-0.0897409,0.285838,-0.142656,-0.0898085,0.286874
31.04,-0.164644,-0.0973758,0.250913,-0.171742,-0.0983366,0.250961
31.05,-0.188129,-0.101652,0.200647,-0.195168,-0.102903,0.200536
31.06,-0.204665,-0.103566,0.125425,-0.211481,-0.10494,0.125366
31.07,-0.210843,-0.105312,0.0317976,-0.217826,-0.106867,0.0314711
31.08,-0.208588,-0.107271,-0.0626263,-0.21527,-0.108804,-0.0631735
31.09,-0.203156,-0.108561,-0.146434,-0.210262,-0.109841,-0.147344
31.1,-0.200079,-0.109651,-0.22393,-0.207297,-0.11069,-0.224717
31.11,-0.19611,-0.108658,-0.275908,-0.203379,-0.109368,-0.276553
31.12,-0.187577,-0.106189,-0.289587,-0.194906,-0.106672,-0.290078
31.13,-0.174187,-0.103919,-0.266376,-0.18152,-0.104148,-0.266439
31.14,-0.157799,-0.10272,-0.216119,-0.165362,-0.102481,-0.215951
31.15,-0.141341,-0.102407,-0.15236,-0.148941,-0.101787,-0.151579
31.16,-0.127226,-0.101652,-0.0871948,-0.134737,-0.10084,-0.0858122
31.17,-0.116636,-0.100102,-0.0279019,-0.124228,-0.0988766,-0.0259368
31.18,-0.0974144,-0.0834599,0.0539522,-0.104845,-0.0819424,0.0560472
31.19,-0.0890223,-0.0507014,0.130996,-0.0964176,-0.0491804,0.133529
31.2,-0.095444,-0.0192331,0.188685,-0.102756,-0.0175273,0.191323
31.21,-0.0872735,-0.00380362,0.248408,-0.0944258,-0.00169172,0.251026
31.22,-0.0992778,0.00561038,0.263824,-0.106227,0.00784349,0.266255
31.23,-0.120245,0.0135955,0.246303,-0.127515,0.0165231,0.247527
31.24,-0.144415,0.0216693,0.208438,-0.152491,0.0248762,0.208894
31.25,-0.167225,0.0276203,0.158221,-0.175292,0.0306142,0.158488
31.26,-0.184909,0.0310127,0.0903082,-0.192771,0.0337579,0.0903955
31.27,-0.193833,0.0343953,0.0129838,-0.201448,0.0370857,0.0131298
31.28,-0.194325,0.0373433,-0.0613296,-0.201766,0.0399108,-0.0612449
31.29,-0.190805,0.0393079,-0.128756,-0.198251,0.0420899,-0.12886
31.3,-0.188529,0.0404807,-0.194111,-0.195782,0.043332,-0.194028
31.31,-0.184818,0.0393654,-0.241885,-0.191743,0.0419934,-0.241597
31.32,-0.177672,0.0372341,-0.260389,-0.184426,0.0397428,-0.260245
31.33,-0.1658,0.0367808,-0.251508,-0.172316,0.0391047,-0.251101
31.34,-0.151618,0.038204,-0.221482,-0.158251,0.0411856,-0.220717
31.35,-0.136592,0.0404774,-0.176914,-0.142904,0.0435044,-0.176004
31.36,-0.12096,0.0428172,-0.12373,-0.126817,0.0456697,-0.122151
31.37,-0.101059,0.0365274,-0.048365,-0.106749,0.0390683,-0.0462446
31.38,-0.0893939,0.0152149,0.04998,-0.0943944,0.0183891,0.0525478
31.39,-0.0968729,-0.0127184,0.12949,-0.101546,-0.00941056,0.132329
31.4,-0.108583,-0.0332635,0.207853,-0.112471,-0.0300424,0.210652
31.41,-0.112248,-0.0470945,0.272673,-0.115746,-0.0440373,0.275393
31.42,-0.129532,-0.0574459,0.295214,-0.133379,-0.0549398,0.297298
31.43,-0.154929,-0.0635369,0.285203,-0.160405,-0.0615535,0.286326
31.44,-0.182733,-0.0664786,0.251435,-0.189463,-0.0650952,0.251593
31.45,-0.206618,-0.0665449,0.201879,-0.213417,-0.0655014,0.20182
31.46,-0.223248,-0.0654124,0.127061,-0.230223,-0.0648764,0.127058
31.47,-0.229663,-0.0659016,0.0333532,-0.236545,-0.0656407,0.0332136
31.48,-0.227759,-0.068172,-0.0613226,-0.234575,-0.0678423,-0.0615564
31.49,-0.222573,-0.0703021,-0.145629,-0.229317,-0.0698248,-0.145852
31.5,-0.219504,-0.0717379,-0.223321,-0.226363,-0.0716094,-0.223783
31.51,-0.21503,-0.0712385,-0.27495,-0.22179,-0.0705254,-0.275545
31.52,-0.205883,-0.0701229,-0.288576,-0.212832,-0.0694088,-0.289015
31.53,-0.192107,-0.0700659,-0.265626,-0.199131,-0.0692283,-0.265675
31.54,-0.17564,-0.0715674,-0.215741,-0.182959,-0.0703929,-0.215055
31.55,-0.159258,-0.0739141,-0.152296,-0.1667,-0.0723837,-0.151053
31.56,-0.145071,-0.0754342,-0.0873114,-0.152411,-0.0736609,-0.0856917
31.57,-0.134319,-0.0756727,-0.0284013,-0.141308,-0.0733278,-0.0263753
31.58,-0.112875,-0.0633297,0.0518383,-0.119611,-0.0605907,0.0545631
31.59,-0.0982168,-0.032962,0.129109,-0.104928,-0.0298208,0.131982
31.6,-0.0983997,-0.00119438,0.18737,-0.105122,0.00191931,0.190472
31.61,-0.0870892,0.0122901,0.247645,-0.0934949,0.0158582,0.250881
31.62,-0.0966859,0.0235219,0.263673,-0.103002,0.027302,0.266896
31.63,-0.115688,0.034982,0.24656,-0.122522,0.038962,0.248827
31.64,-0.138026,0.0471864,0.208697,-0.145357,0.0512408,0.21017
31.65,-0.15951,0.0571193,0.158268,-0.167067,0.0610102,0.159973
31.66,-0.176359,0.063664,0.0902101,-0.183722,0.0673257,0.0919367
31.67,-0.184537,0.0686535,0.0129167,-0.191818,0.0722623,0.0146078
31.68,-0.184481,0.0716795,-0.0612856,-0.191869,0.0751824,-0.0597866
31.69,-0.18064,0.0729892,-0.128602,-0.187855,0.0762234,-0.12727
31.7,-0.178172,0.0737039,-0.193864,-0.185437,0.0767082,-0.192447
31.71,-0.174699,0.0718855,-0.241563,-0.181945,0.0746154,-0.239996
31.72,-0.168035,0.0684413,-0.259988,-0.175113,0.071243,-0.25807
31.73,-0.156416,0.0658127,-0.251055,-0.163313,0.0683275,-0.248707
31.74,-0.142179,0.0646546,-0.221028,-0.149015,0.0671158,-0.218055
31.75,-0.12697,0.0641987,-0.176507,-0.13337,0.0666396,-0.173364
31.76,-0.111164,0.0636977,-0.123384,-0.117107,0.0661561,-0.120057
31.77,-0.0927035,0.0539143,-0.0479856,-0.0981411,0.0563546,-0.0442044
31.78,-0.0851016,0.0308472,0.0502911,-0.0899311,0.0333427,0.0544525
31.79,-0.0975116,0.00471306,0.129637,-0.101428,0.00723255,0.13405
31.8,-0.112826,-0.0134108,0.207675,-0.116164,-0.0108693,0.212038
31.81,-0.118943,-0.0263683,0.272353,-0.121916,-0.0240203,0.276576
31.82,-0.137818,-0.0334647,0.294782,-0.14104,-0.0318019,0.298204
31.83,-0.163878,-0.0349086,0.284747,-0.169023,-0.0338606,0.286671
