t,x_true,y_true,x_est,y_est
32.91,-0.136292,-1.10931,-0.154205,-1.10378
32.92,-0.137405,-1.10783,-0.155344,-1.10231
32.93,-0.138452,-1.10643,-0.156405,-1.10092
32.94,-0.139394,-1.1051,-0.157352,-1.09963
32.95,-0.140213,-1.10386,-0.158163,-1.09843
32.96,-0.140901,-1.10271,-0.158829,-1.09733
32.97,-0.141462,-1.10167,-0.159345,-1.09637
32.98,-0.141992,-1.10087,-0.159777,-1.09564
32.99,-0.142684,-1.10026,-0.16033,-1.09513
33,-0.143636,-1.09976,-0.161145,-1.09476
33.01,-0.144711,-1.09938,-0.162173,-1.09449
33.02,-0.145947,-1.09902,-0.163678,-1.09411
33.03,-0.147404,-1.09856,-0.165978,-1.09325
33.04,-0.149094,-1.09795,-0.168372,-1.09219
33.05,-0.150989,-1.09717,-0.170313,-1.09136
33.06,-0.153029,-1.09626,-0.172394,-1.09041
33.07,-0.15515,-1.09528,-0.174551,-1.08937
33.08,-0.157294,-1.09429,-0.176726,-1.08833
33.09,-0.15942,-1.09336,-0.178876,-1.08731
33.1,-0.161531,-1.09246,-0.181002,-1.08632
33.11,-0.163621,-1.09159,-0.183098,-1.08534
33.12,-0.165657,-1.09076,-0.185134,-1.08439
33.13,-0.167603,-1.08999,-0.187066,-1.08351
33.14,-0.16944,-1.08934,-0.188867,-1.08275
33.15,-0.171167,-1.08882,-0.190531,-1.08213
33.16,-0.172795,-1.08841,-0.192065,-1.08165
33.17,-0.17434,-1.08808,-0.193487,-1.08127
33.18,-0.175736,-1.08782,-0.194744,-1.081
33.19,-0.176821,-1.08752,-0.195671,-1.08076
33.2,-0.177652,-1.087,-0.196325,-1.08034
33.21,-0.178287,-1.08636,-0.196774,-1.07979
33.22,-0.178853,-1.08563,-0.197179,-1.07904
33.23,-0.179464,-1.0847,-0.197761,-1.0778
33.24,-0.180154,-1.08355,-0.198536,-1.07627
33.25,-0.180937,-1.08216,-0.199336,-1.07483
33.26,-0.181812,-1.08059,-0.200222,-1.07321
33.27,-0.182743,-1.07889,-0.201165,-1.07149
33.28,-0.183674,-1.07715,-0.202112,-1.06973
33.29,-0.184573,-1.07541,-0.203038,-1.06798
33.3,-0.18544,-1.07368,-0.203942,-1.06626
33.31,-0.18629,-1.07197,-0.204832,-1.06457
33.32,-0.187121,-1.07032,-0.205703,-1.06293
33.33,-0.187901,-1.06875,-0.206516,-1.06139
33.34,-0.188593,-1.06728,-0.207231,-1.05995
33.35,-0.189178,-1.06591,-0.207829,-1.05863
33.36,-0.189649,-1.06465,-0.208299,-1.05742
33.37,-0.190016,-1.06354,-0.208644,-1.05637
33.38,-0.190394,-1.06265,-0.208949,-1.05557
33.39,-0.190968,-1.06193,-0.209413,-1.05497
33.4,-0.191815,-1.06128,-0.210159,-1.05444
33.41,-0.192822,-1.06067,-0.211142,-1.05396
33.42,-0.19399,-1.06005,-0.212547,-1.0533
33.43,-0.195358,-1.05932,-0.214622,-1.05207
33.44,-0.196929,-1.05839,-0.216764,-1.05062
33.45,-0.198674,-1.05727,-0.218537,-1.04946
33.46,-0.200537,-1.05599,-0.220426,-1.04815
33.47,-0.202466,-1.05462,-0.222376,-1.04674
33.48,-0.204417,-1.05324,-0.224345,-1.04532
33.49,-0.206359,-1.05192,-0.226291,-1.04393
33.5,-0.208291,-1.05064,-0.228214,-1.04257
33.51,-0.210204,-1.04938,-0.230115,-1.04122
33.52,-0.212066,-1.04818,-0.231951,-1.03991
33.53,-0.21385,-1.04706,-0.233692,-1.03868
33.54,-0.215544,-1.04607,-0.235326,-1.03759
33.55,-0.217151,-1.04522,-0.236852,-1.03667
33.56,-0.218678,-1.0445,-0.238273,-1.0359
33.57,-0.220137,-1.04389,-0.239595,-1.03525
33.58,-0.221463,-1.04336,-0.240781,-1.03473
33.59,-0.222477,-1.04285,-0.24165,-1.0343
33.6,-0.223202,-1.04218,-0.242221,-1.03375
33.61,-0.223713,-1.04143,-0.242563,-1.03311
33.62,-0.224136,-1.0406,-0.24282,-1.03228
33.63,-0.224568,-1.03958,-0.243155,-1.03097
33.64,-0.225038,-1.03832,-0.243641,-1.02933
33.65,-0.225559,-1.03682,-0.244173,-1.02779
33.66,-0.226137,-1.03511,-0.244762,-1.02605
33.67,-0.226748,-1.03328,-0.245388,-1.02418
33.68,-0.227349,-1.03139,-0.246005,-1.02228
33.69,-0.227919,-1.02951,-0.246597,-1.0204
33.7,-0.22846,-1.02765,-0.247172,-1.01855
33.71,-0.228988,-1.02582,-0.247739,-1.01672
33.72,-0.229508,-1.02404,-0.248298,-1.01496
33.73,-0.229994,-1.02236,-0.248816,-1.01329
33.74,-0.230411,-1.02079,-0.249254,-1.01176
33.75,-0.230741,-1.01935,-0.249596,-1.01035
33.76,-0.230977,-1.01802,-0.249838,-1.00908
33.77,-0.231139,-1.01686,-0.249991,-1.008
33.78,-0.231352,-1.01592,-0.25016,-1.00716
33.79,-0.231787,-1.01511,-0.250514,-1.00649
33.8,-0.232504,-1.01431,-0.25116,-1.00583
33.81,-0.233377,-1.01357,-0.252037,-1.00521
33.82,-0.234408,-1.0128,-0.253334,-1.00431
33.83,-0.235612,-1.01186,-0.255208,-1.00266
33.84,-0.236981,-1.01069,-0.256987,-1.00097
33.85,-0.238484,-1.0093,-0.258522,-0.999554
33.86,-0.240074,-1.00773,-0.260142,-0.997959
33.87,-0.241714,-1.00606,-0.261802,-0.996258
33.88,-0.243376,-1.00439,-0.263474,-0.994545
33.89,-0.245037,-1.00277,-0.265128,-0.992867
33.9,-0.246698,-1.00118,-0.266765,-0.991222
33.91,-0.248348,-0.999633,-0.268378,-0.989593
33.92,-0.24996,-0.998137,-0.269944,-0.988004
33.93,-0.251514,-0.996742,-0.271437,-0.986513
33.94,-0.253003,-0.995486,-0.272849,-0.985176
33.95,-0.254435,-0.994388,-0.274182,-0.984013
33.96,-0.255814,-0.993433,-0.275434,-0.983021
33.97,-0.257147,-0.992589,-0.276617,-0.98217
33.98,-0.258362,-0.991856,-0.277672,-0.981471
33.99,-0.25927,-0.99119,-0.278423,-0.980903
34,-0.259864,-0.990412,-0.278864,-0.980267
34.01,-0.260235,-0.989592,-0.279062,-0.979581
34.02,-0.260505,-0.988704,-0.279145,-0.978713
34.03,-0.260751,-0.987622,-0.279226,-0.97731
34.04,-0.26099,-0.986297,-0.279409,-0.975595
34.05,-0.261235,-0.984723,-0.27966,-0.974006
34.06,-0.2615,-0.982943,-0.279929,-0.972219
34.07,-0.261775,-0.98103,-0.280209,-0.970304
34.08,-0.262031,-0.979067,-0.280475,-0.968346
34.09,-0.262258,-0.977119,-0.280722,-0.966409
34.1,-0.26246,-0.975194,-0.280954,-0.964503
34.11,-0.262653,-0.973297,-0.281183,-0.962627
34.12,-0.262849,-0.971456,-0.281419,-0.960807
34.13,-0.263027,-0.969715,-0.281632,-0.959084
34.14,-0.263158,-0.968098,-0.281791,-0.957489
34.15,-0.263224,-0.966615,-0.281887,-0.956041
34.16,-0.263221,-0.965269,-0.281908,-0.954741
34.17,-0.263173,-0.964097,-0.281865,-0.953624
34.18,-0.263215,-0.963134,-0.281882,-0.952748
34.19,-0.263498,-0.962259,-0.282116,-0.951991
34.2,-0.264059,-0.961347,-0.282637,-0.951211
34.21,-0.264784,-0.960466,-0.283393,-0.950408
34.22,-0.265657,-0.959522,-0.284503,-0.949233
34.23,-0.266671,-0.958381,-0.286063,-0.947208
34.24,-0.267807,-0.956992,-0.287596,-0.945031
34.25,-0.269034,-0.955356,-0.288854,-0.943381
34.26,-0.270316,-0.953529,-0.290164,-0.941543
34.27,-0.271628,-0.951594,-0.291495,-0.939594
34.28,-0.272962,-0.949652,-0.292834,-0.937629
34.29,-0.274304,-0.947758,-0.294162,-0.935699
34.3,-0.275654,-0.945906,-0.295477,-0.933798
34.31,-0.276999,-0.944086,-0.296769,-0.931916
34.32,-0.278317,-0.942327,-0.298017,-0.930084
34.33,-0.279595,-0.940676,-0.299205,-0.928358
34.34,-0.280835,-0.939174,-0.300341,-0.926793
34.35,-0.282047,-0.937836,-0.301429,-0.92541
34.36,-0.283233,-0.93665,-0.302461,-0.924205
34.37,-0.284392,-0.935581,-0.303451,-0.92314
34.38,-0.285456,-0.934642,-0.304342,-0.922241
34.39,-0.28623,-0.933824,-0.304962,-0.921524
34.4,-0.286675,-0.932952,-0.305259,-0.920791
34.41,-0.286889,-0.932039,-0.305305,-0.920012
34.42,-0.286989,-0.931086,-0.305203,-0.919099
34.43,-0.287029,-0.929955,-0.305007,-0.917689
34.44,-0.28702,-0.928589,-0.304867,-0.915957
34.45,-0.286974,-0.926979,-0.304818,-0.914321
34.46,-0.286911,-0.925162,-0.304754,-0.912488
34.47,-0.286834,-0.92321,-0.304683,-0.910528
34.48,-0.286731,-0.921215,-0.304592,-0.908531
34.49,-0.286604,-0.919239,-0.304485,-0.906558
34.5,-0.286457,-0.917291,-0.304376,-0.904617
34.51,-0.286309,-0.915375,-0.304273,-0.902706
34.52,-0.286174,-0.913516,-0.304183,-0.900852
34.53,-0.28604,-0.91176,-0.304088,-0.899102
34.54,-0.285883,-0.910136,-0.303963,-0.897495
34.55,-0.285688,-0.908657,-0.303799,-0.896044
34.56,-0.285449,-0.907326,-0.303592,-0.894758
34.57,-0.285197,-0.906173,-0.303359,-0.893668
34.58,-0.285069,-0.905212,-0.30322,-0.892803
34.59,-0.285193,-0.904296,-0.30331,-0.892018
34.6,-0.285585,-0.903297,-0.303683,-0.89116
34.61,-0.286143,-0.902303,-0.304286,-0.890245
34.62,-0.286836,-0.901222,-0.305177,-0.888911
34.63,-0.287631,-0.899923,-0.30636,-0.886689
34.64,-0.288503,-0.898359,-0.307478,-0.884294
34.65,-0.28942,-0.896534,-0.30841,-0.88244
34.66,-0.290357,-0.894512,-0.309362,-0.880389
34.67,-0.291304,-0.892378,-0.310315,-0.878224
34.68,-0.292272,-0.890232,-0.311272,-0.876041
34.69,-0.293257,-0.888131,-0.312225,-0.87389
34.7,-0.294257,-0.886071,-0.313169,-0.871771
34.71,-0.295258,-0.884043,-0.314094,-0.869669
34.72,-0.296244,-0.882079,-0.314991,-0.867631
34.73,-0.297209,-0.880228,-0.315855,-0.865714
34.74,-0.298165,-0.87853,-0.316699,-0.863958
34.75,-0.299122,-0.876999,-0.317531,-0.862396
34.76,-0.300081,-0.875622,-0.31835,-0.861015
34.77,-0.301035,-0.874365,-0.319152,-0.859786
34.78,-0.301918,-0.873253,-0.319894,-0.858737
34.79,-0.302535,-0.872314,-0.320405,-0.857919
34.8,-0.302819,-0.871379,-0.320603,-0.857146
34.81,-0.302879,-0.870483,-0.320557,-0.856415
34.82,-0.30282,-0.869556,-0.320332,-0.855556
34.83,-0.30267,-0.868458,-0.319912,-0.854209
34.84,-0.302429,-0.867133,-0.319511,-0.852611
34.85,-0.302105,-0.865574,-0.319168,-0.851018
34.86,-0.301728,-0.863814,-0.318773,-0.849233
34.87,-0.301313,-0.861925,-0.318349,-0.847326
34.88,-0.300864,-0.859998,-0.317899,-0.845388
34.89,-0.300392,-0.858093,-0.317444,-0.84348
34.9,-0.299905,-0.856219,-0.31699,-0.841604
34.91,-0.29942,-0.854374,-0.316544,-0.83976
34.92,-0.298956,-0.85258,-0.316123,-0.837966
34.93,-0.29851,-0.850886,-0.315715,-0.836276
34.94,-0.298064,-0.849324,-0.315303,-0.834729
34.95,-0.297605,-0.847911,-0.314885,-0.833341
34.96,-0.297128,-0.84665,-0.314454,-0.832121
34.97,-0.296671,-0.845569,-0.314039,-0.831102
34.98,-0.296371,-0.844651,-0.313759,-0.830286
34.99,-0.296328,-0.843731,-0.313726,-0.829508
35,-0.296534,-0.842679,-0.31396,-0.828606
35.01,-0.296904,-0.841599,-0.314405,-0.827602
35.02,-0.297391,-0.840407,-0.315048,-0.826144
35.03,-0.29794,-0.838981,-0.315807,-0.82376
35.04,-0.298517,-0.83728,-0.316466,-0.821223
35.05,-0.299093,-0.835316,-0.317054,-0.819235
35.06,-0.299653,-0.833153,-0.317626,-0.817052
35.07,-0.300203,-0.83088,-0.318178,-0.814754
35.08,-0.300771,-0.828592,-0.318733,-0.812436
35.09,-0.301364,-0.826345,-0.319291,-0.810151
35.1,-0.301978,-0.824136,-0.319843,-0.807897
35.11,-0.3026,-0.821958,-0.32038,-0.805668
35.12,-0.303218,-0.819847,-0.320896,-0.803504
35.13,-0.303835,-0.817852,-0.321399,-0.801457
35.14,-0.30447,-0.816009,-0.32191,-0.79958
35.15,-0.305136,-0.81433,-0.322442,-0.797888
35.16,-0.30583,-0.812802,-0.322996,-0.796384
35.17,-0.306541,-0.811393,-0.323561,-0.795032
35.18,-0.307207,-0.810139,-0.324096,-0.793865
35.19,-0.307645,-0.809101,-0.324443,-0.792964
35.2,-0.307757,-0.808128,-0.324478,-0.79216
35.21,-0.307655,-0.807234,-0.324285,-0.791444
35.22,-0.307433,-0.806333,-0.323899,-0.790628
35.23,-0.307091,-0.805279,-0.323235,-0.78937
35.24,-0.306618,-0.804019,-0.322501,-0.787799
35.25,-0.306023,-0.802543,-0.32189,-0.786298
35.26,-0.30534,-0.800879,-0.321193,-0.784616
35.27,-0.304596,-0.799095,-0.320441,-0.782821
35.28,-0.303811,-0.797279,-0.319658,-0.780994
35.29,-0.303009,-0.79549,-0.318874,-0.779199
35.3,-0.302198,-0.793733,-0.318093,-0.777441
35.31,-0.301392,-0.792005,-0.317323,-0.775713
35.32,-0.300618,-0.790324,-0.316585,-0.774031
35.33,-0.299879,-0.788736,-0.315882,-0.772446
35.34,-0.299162,-0.787281,-0.315203,-0.771002
35.35,-0.29846,-0.785972,-0.314543,-0.76972
35.36,-0.297767,-0.784818,-0.313898,-0.768608
35.37,-0.297126,-0.783836,-0.313299,-0.767687
35.38,-0.296668,-0.782987,-0.312873,-0.766946
35.39,-0.296462,-0.78209,-0.312698,-0.766197
35.4,-0.296478,-0.781019,-0.31276,-0.765284
35.41,-0.296629,-0.779852,-0.31299,-0.76421
35.42,-0.296878,-0.778558,-0.313348,-0.76269
35.43,-0.297154,-0.777027,-0.31367,-0.760272
35.44,-0.297411,-0.775223,-0.313862,-0.757687
35.45,-0.297622,-0.77316,-0.314074,-0.755603
35.46,-0.297781,-0.770905,-0.314238,-0.753326
35.47,-0.297911,-0.768541,-0.314367,-0.750941
35.48,-0.298054,-0.766159,-0.314493,-0.748534
35.49,-0.298228,-0.763815,-0.314622,-0.746157
35.5,-0.298429,-0.761505,-0.314752,-0.743815
35.51,-0.298642,-0.759228,-0.314876,-0.741496
35.52,-0.298861,-0.757021,-0.314986,-0.739244
35.53,-0.299099,-0.75493,-0.315101,-0.737113
35.54,-0.299381,-0.752987,-0.315252,-0.735151
35.55,-0.299719,-0.751202,-0.315453,-0.733371
35.56,-0.300112,-0.749562,-0.315705,-0.731771
35.57,-0.30054,-0.748039,-0.315997,-0.730328
35.58,-0.300955,-0.746673,-0.316298,-0.729072
35.59,-0.301187,-0.745561,-0.31646,-0.728112
35.6,-0.301113,-0.744575,-0.316342,-0.727313
35.61,-0.300846,-0.743709,-0.316016,-0.726642
35.62,-0.300462,-0.742862,-0.315496,-0.725922
35.63,-0.299934,-0.741887,-0.314635,-0.724817
35.64,-0.299242,-0.740735,-0.313646,-0.72342
35.65,-0.298391,-0.73939,-0.312773,-0.722062
35.66,-0.297419,-0.737875,-0.311786,-0.720538
35.67,-0.296365,-0.736253,-0.310727,-0.718908
35.68,-0.295265,-0.734608,-0.309635,-0.717257
35.69,-0.294152,-0.732992,-0.308541,-0.715636
35.7,-0.293036,-0.731409,-0.307459,-0.714047
35.71,-0.291932,-0.729853,-0.306394,-0.712482
35.72,-0.290867,-0.728339,-0.305366,-0.710958
35.73,-0.289854,-0.72691,-0.304393,-0.709526
35.74,-0.288888,-0.725607,-0.303465,-0.708226
35.75,-0.287962,-0.724446,-0.30258,-0.70708
35.76,-0.287074,-0.723435,-0.301739,-0.706095
35.77,-0.286266,-0.722585,-0.300987,-0.705286
35.78,-0.285665,-0.721833,-0.300437,-0.704621
35.79,-0.285302,-0.720987,-0.300126,-0.703906
35.8,-0.285126,-0.71993,-0.300019,-0.702973
35.81,-0.285094,-0.718788,-0.300073,-0.701867
35.82,-0.285132,-0.717499,-0.300166,-0.700258
35.83,-0.285146,-0.71597,-0.300034,-0.697738
35.84,-0.285089,-0.714174,-0.299813,-0.6953
35.85,-0.284938,-0.712132,-0.299669,-0.693245
35.86,-0.284702,-0.709911,-0.29944,-0.691013
35.87,-0.284419,-0.707588,-0.299155,-0.688679
35.88,-0.284146,-0.705246,-0.298865,-0.686326
35.89,-0.283912,-0.702933,-0.298585,-0.684005
35.9,-0.28371,-0.700649,-0.29831,-0.68171
35.91,-0.283527,-0.698392,-0.298027,-0.679439
35.92,-0.283362,-0.696199,-0.297747,-0.677232
35.93,-0.28324,-0.694115,-0.297492,-0.675136
35.94,-0.283187,-0.692168,-0.297302,-0.673192
35.95,-0.28322,-0.690364,-0.297195,-0.671416
35.96,-0.283334,-0.68869,-0.297168,-0.669797
35.97,-0.283505,-0.687122,-0.297209,-0.668315
35.98,-0.283689,-0.685715,-0.297287,-0.667012
35.99,-0.283735,-0.68459,-0.297279,-0.666018
36,-0.283497,-0.68364,-0.297024,-0.665222
36.01,-0.283087,-0.68284,-0.296582,-0.664581
36.02,-0.282561,-0.682074,-0.295927,-0.663923
36.03,-0.281868,-0.681208,-0.294846,-0.662943
36.04,-0.280981,-0.680195,-0.293594,-0.661721
36.05,-0.279904,-0.679022,-0.292484,-0.660542
36.06,-0.278678,-0.677705,-0.291232,-0.659226
36.07,-0.277353,-0.676297,-0.289891,-0.65782
36.08,-0.275978,-0.674874,-0.288509,-0.656396
36.09,-0.274596,-0.673482,-0.287137,-0.655001
36.1,-0.273218,-0.672124,-0.285784,-0.653634
36.11,-0.271855,-0.670789,-0.284453,-0.652288
36.12,-0.270538,-0.669489,-0.283171,-0.650968
36.13,-0.269287,-0.668264,-0.281954,-0.649723
36.14,-0.268105,-0.667154,-0.280806,-0.648594
36.15,-0.266987,-0.666178,-0.279736,-0.647605
36.16,-0.265933,-0.665341,-0.278732,-0.646763
36.17,-0.264987,-0.664648,-0.277841,-0.646087
36.18,-0.26426,-0.664015,-0.277177,-0.645511
36.19,-0.263752,-0.663248,-0.276745,-0.644842
36.2,-0.263389,-0.66224,-0.276483,-0.643933
36.21,-0.263152,-0.661125,-0.276351,-0.642826
36.22,-0.262958,-0.659854,-0.276154,-0.64123
36.23,-0.262698,-0.65835,-0.275578,-0.638792
36.24,-0.26232,-0.656596,-0.274824,-0.636272
36.25,-0.261806,-0.654616,-0.27429,-0.634261
36.26,-0.261176,-0.652475,-0.273643,-0.632088
36.27,-0.260482,-0.650244,-0.272925,-0.629827
36.28,-0.259795,-0.64799,-0.2722,-0.627548
36.29,-0.259151,-0.645759,-0.271495,-0.625297
36.3,-0.258545,-0.64355,-0.270807,-0.62307
36.31,-0.25796,-0.641364,-0.270116,-0.620868
36.32,-0.257406,-0.639237,-0.269444,-0.618733
36.33,-0.256912,-0.637208,-0.268821,-0.616707
36.34,-0.256511,-0.635302,-0.26829,-0.614821
36.35,-0.256221,-0.633521,-0.267878,-0.613088
36.36,-0.256032,-0.631855,-0.267573,-0.611497
36.37,-0.255919,-0.630282,-0.267359,-0.610036
36.38,-0.255848,-0.628864,-0.267215,-0.608752
36.39,-0.255691,-0.627749,-0.267045,-0.607796
36.4,-0.255288,-0.626858,-0.266667,-0.607087
36.41,-0.254707,-0.626121,-0.266103,-0.606547
36.42,-0.254024,-0.625449,-0.265341,-0.606028
36.43,-0.253165,-0.624712,-0.264143,-0.605283
36.44,-0.252091,-0.623868,-0.262717,-0.604302
36.45,-0.250803,-0.6229,-0.261389,-0.603317
36.46,-0.249343,-0.621816,-0.259899,-0.602218
36.47,-0.24777,-0.62066,-0.258304,-0.601042
36.48,-0.246146,-0.619496,-0.256668,-0.599855
36.49,-0.244521,-0.618364,-0.255045,-0.598695
36.5,-0.242907,-0.617264,-0.253451,-0.597562
36.51,-0.241316,-0.616186,-0.25189,-0.596444
36.52,-0.239779,-0.615133,-0.250386,-0.595351
36.53,-0.238323,-0.614142,-0.248961,-0.594321
36.54,-0.236956,-0.613253,-0.247639,-0.593406
36.55,-0.235677,-0.612483,-0.246416,-0.59262
36.56,-0.234487,-0.61184,-0.245293,-0.591975
36.57,-0.233429,-0.611319,-0.244315,-0.591478
36.58,-0.232598,-0.610819,-0.243575,-0.591052
36.59,-0.23196,-0.610151,-0.243049,-0.590496
36.6,-0.231423,-0.609222,-0.242646,-0.589684
36.61,-0.230994,-0.608166,-0.242335,-0.58866
36.62,-0.23058,-0.60695,-0.241875,-0.587163
36.63,-0.230061,-0.605519,-0.240901,-0.584883
36.64,-0.22938,-0.603862,-0.239748,-0.582518
36.65,-0.228526,-0.602008,-0.238887,-0.580617
36.66,-0.227528,-0.600015,-0.237884,-0.578581
36.67,-0.226451,-0.597944,-0.236794,-0.576473
36.68,-0.225377,-0.595849,-0.235688,-0.574349
36.69,-0.224348,-0.593769,-0.234603,-0.572251
36.7,-0.223361,-0.591704,-0.233536,-0.570177
36.71,-0.222399,-0.589656,-0.232463,-0.568126
36.72,-0.221478,-0.587661,-0.231419,-0.56614
36.73,-0.220633,-0.585752,-0.230441,-0.564258
36.74,-0.219901,-0.583947,-0.229574,-0.562502
36.75,-0.219301,-0.582245,-0.228843,-0.560881
36.76,-0.218822,-0.580636,-0.228245,-0.559381
36.77,-0.218434,-0.579106,-0.227755,-0.55799
36.78,-0.218115,-0.577723,-0.227366,-0.556767
36.79,-0.217765,-0.576655,-0.227005,-0.555878
36.8,-0.217211,-0.57585,-0.226481,-0.555264
36.81,-0.216548,-0.575244,-0.22584,-0.554862
36.82,-0.215787,-0.574713,-0.224993,-0.554513
36.83,-0.214835,-0.574145,-0.223657,-0.553984
36.84,-0.213649,-0.573508,-0.222158,-0.553269
36.85,-0.212228,-0.572789,-0.220699,-0.552524
36.86,-0.210617,-0.571986,-0.219055,-0.5517
36.87,-0.208881,-0.571133,-0.2173,-0.550824
36.88,-0.207094,-0.570283,-0.215504,-0.54995
36.89,-0.205311,-0.569465,-0.213725,-0.549102
36.9,-0.203542,-0.568677,-0.211972,-0.54828
36.91,-0.201797,-0.567906,-0.210248,-0.54747
36.92,-0.200106,-0.567151,-0.208576,-0.546677
36.93,-0.198503,-0.566442,-0.206993,-0.545938
36.94,-0.197004,-0.565818,-0.205521,-0.545294
36.95,-0.195613,-0.565296,-0.204171,-0.544762
36.96,-0.19433,-0.564883,-0.202942,-0.544348
36.97,-0.193199,-0.564566,-0.201877,-0.544061
36.98,-0.192295,-0.564228,-0.201061,-0.543803
36.99,-0.191549,-0.563688,-0.200436,-0.543381
37,-0.190855,-0.562871,-0.199886,-0.542678
37.01,-0.190241,-0.561909,-0.19939,-0.541743
37.02,-0.189612,-0.560785,-0.19867,-0.540357
37.03,-0.18884,-0.559467,-0.197309,-0.538272
37.04,-0.18787,-0.557955,-0.195736,-0.536133
37.05,-0.186693,-0.556281,-0.194524,-0.534406
37.06,-0.185351,-0.554495,-0.193154,-0.53257
37.07,-0.183917,-0.552647,-0.191688,-0.530681
37.08,-0.182482,-0.550777,-0.19021,-0.528779
37.09,-0.181095,-0.548912,-0.18876,-0.526896
37.1,-0.179751,-0.547055,-0.187329,-0.525034
37.11,-0.178436,-0.545211,-0.185904,-0.523197
37.12,-0.17717,-0.543413,-0.184517,-0.521417
37.13,-0.175995,-0.541686,-0.183213,-0.519725
37.14,-0.17495,-0.54004,-0.182047,-0.518142
37.15,-0.174053,-0.538474,-0.181045,-0.516667
37.16,-0.173291,-0.536978,-0.180196,-0.515295
37.17,-0.172632,-0.535544,-0.17948,-0.514015
37.18,-0.172067,-0.534241,-0.178894,-0.512881
37.19,-0.171529,-0.533252,-0.178395,-0.51207
37.2,-0.170837,-0.532557,-0.177782,-0.511566
37.21,-0.170075,-0.53208,-0.177095,-0.511294
37.22,-0.169232,-0.531692,-0.176217,-0.511101
37.23,-0.168194,-0.531302,-0.174828,-0.510812
37.24,-0.166915,-0.530887,-0.173154,-0.510365
37.25,-0.165389,-0.530431,-0.171586,-0.509884
37.26,-0.163662,-0.529928,-0.169823,-0.509359
37.27,-0.161804,-0.529397,-0.167937,-0.508806
37.28,-0.159895,-0.528878,-0.166012,-0.508261
37.29,-0.157996,-0.52839,-0.164112,-0.50774
37.3,-0.156117,-0.52793,-0.162248,-0.507239
37.31,-0.154263,-0.527482,-0.160416,-0.506747
37.32,-0.152466,-0.52704,-0.158645,-0.506261
37.33,-0.150764,-0.526628,-0.156969,-0.505815
37.34,-0.14918,-0.52628,-0.155418,-0.505441
37.35,-0.147719,-0.526014,-0.154009,-0.505158
37.36,-0.146385,-0.525836,-0.152736,-0.504972
37.37,-0.145217,-0.525725,-0.151647,-0.504879
37.38,-0.144268,-0.525554,-0.150807,-0.504761
37.39,-0.143439,-0.525155,-0.150118,-0.504448
37.4,-0.142611,-0.524476,-0.149447,-0.503849
37.41,-0.141792,-0.52363,-0.14875,-0.503022
37.42,-0.140936,-0.522628,-0.147784,-0.501809
37.43,-0.139911,-0.521459,-0.146103,-0.500038
37.44,-0.138661,-0.520133,-0.1442,-0.498232
37.45,-0.137179,-0.518682,-0.142694,-0.49674
37.46,-0.135515,-0.517151,-0.14101,-0.49517
37.47,-0.133748,-0.515577,-0.13922,-0.493563
37.48,-0.131975,-0.51398,-0.137412,-0.491944
37.49,-0.130251,-0.512382,-0.135632,-0.490342
37.5,-0.12857,-0.510785,-0.13387,-0.48876
37.51,-0.126922,-0.509199,-0.13212,-0.4872
37.52,-0.125333,-0.507652,-0.130407,-0.485698
37.53,-0.123847,-0.506162,-0.128793,-0.484273
37.54,-0.122504,-0.504731,-0.127333,-0.482932
37.55,-0.121319,-0.503353,-0.126051,-0.48167
37.56,-0.120282,-0.502024,-0.124937,-0.480484
37.57,-0.119358,-0.500739,-0.123964,-0.47937
37.58,-0.118548,-0.499564,-0.123144,-0.478371
37.59,-0.117823,-0.498689,-0.122463,-0.477664
37.6,-0.117006,-0.498132,-0.121729,-0.477277
37.61,-0.116163,-0.497801,-0.120965,-0.477132
37.62,-0.115261,-0.497573,-0.120048,-0.477099
37.63,-0.11417,-0.497378,-0.118623,-0.477068
37.64,-0.112837,-0.4972,-0.116905,-0.476941
37.65,-0.111255,-0.497027,-0.11528,-0.476764
37.66,-0.109465,-0.496843,-0.113458,-0.476576
37.67,-0.10754,-0.496656,-0.111508,-0.476383
37.68,-0.105568,-0.49649,-0.109522,-0.476205
37.69,-0.10361,-0.496353,-0.107563,-0.476045
37.7,-0.101677,-0.496239,-0.105639,-0.475894
37.71,-0.0997723,-0.496132,-0.103749,-0.475744
37.72,-0.0979243,-0.496021,-0.101917,-0.475587
37.73,-0.0961757,-0.495922,-0.100191,-0.475443
37.74,-0.0945545,-0.495864,-0.0985968,-0.475345
37.75,-0.0930701,-0.495865,-0.0971506,-0.475313
37.76,-0.0917258,-0.495929,-0.0958618,-0.475349
37.77,-0.0905578,-0.49603,-0.0947729,-0.475434
37.78,-0.0895947,-0.496032,-0.0939244,-0.475455
37.79,-0.0887077,-0.495788,-0.0931937,-0.475268
37.8,-0.0877711,-0.495267,-0.0924249,-0.474795
37.81,-0.086858,-0.49458,-0.0916194,-0.474091
37.82,-0.085874,-0.493747,-0.0904482,-0.473038
37.83,-0.0846874,-0.492783,-0.088428,-0.471562
37.84,-0.0832475,-0.491708,-0.0863788,-0.470188
37.85,-0.0815569,-0.490553,-0.0846639,-0.469001
37.86,-0.079673,-0.489352,-0.0827607,-0.467769
37.87,-0.0776807,-0.488126,-0.0807426,-0.466519
37.88,-0.0756792,-0.486879,-0.0787084,-0.465261
