t,err_imu_only,err_contact
36.87,1.68095,0.00792719
36.88,1.68068,0.00780483
36.89,1.68035,0.00783569
36.9,1.68001,0.00782326
36.91,1.67999,0.00772802
36.92,1.67988,0.0076862
36.93,1.6795,0.00779956
36.94,1.67937,0.00781204
36.95,1.67911,0.00802277
36.96,1.67928,0.00791422
36.97,1.6788,0.00814615
36.98,1.67889,0.00770628
36.99,1.67931,0.00712879
37,1.67974,0.00647857
37.01,1.67986,0.00618187
37.02,1.6804,0.00595345
37.03,1.68037,0.0076178
37.04,1.68064,0.00916588
37.05,1.68051,0.00930475
37.06,1.68034,0.00899906
37.07,1.6804,0.00862406
37.08,1.67993,0.00868007
37.09,1.67947,0.00862052
37.1,1.6794,0.00860802
37.11,1.67927,0.00870611
37.12,1.67905,0.00867806
37.13,1.67889,0.00898074
37.14,1.67875,0.00912424
37.15,1.67891,0.00889574
37.16,1.67907,0.0086747
37.17,1.67931,0.00861222
37.18,1.67968,0.00801298
37.19,1.6796,0.00822871
37.2,1.67996,0.008132
37.21,1.68018,0.00760318
37.22,1.68041,0.00728995
37.23,1.6806,0.00756142
37.24,1.68075,0.00819502
37.25,1.68059,0.0083898
37.26,1.68039,0.00832493
37.27,1.68015,0.00828268
37.28,1.68002,0.00814455
37.29,1.67993,0.00792987
37.3,1.67988,0.00774941
37.31,1.67981,0.00737911
37.32,1.67973,0.0073684
37.33,1.67958,0.00731807
37.34,1.6795,0.00715193
37.35,1.67963,0.0071447
37.36,1.67967,0.00683301
37.37,1.67989,0.00653917
37.38,1.68053,0.00584226
37.39,1.68102,0.00521785
37.4,1.68135,0.00420338
37.41,1.68148,0.00380864
37.42,1.68165,0.00367871
37.43,1.6816,0.00560786
37.44,1.68171,0.00738966
37.45,1.68174,0.00754208
37.46,1.68171,0.00754846
37.47,1.68148,0.00731724
37.48,1.68142,0.00734863
37.49,1.68098,0.00732167
37.5,1.68049,0.00724065
37.51,1.68029,0.00698973
37.52,1.68013,0.00719701
37.53,1.67989,0.00724042
37.54,1.6799,0.00725293
37.55,1.68007,0.00711943
37.56,1.68022,0.00673616
37.57,1.68037,0.00657572
37.58,1.68028,0.00691202
37.59,1.68022,0.00718348
37.6,1.68027,0.00714156
37.61,1.68081,0.00660259
37.62,1.68076,0.00638872
37.63,1.68055,0.00705974
37.64,1.68051,0.00760297
37.65,1.68064,0.00743431
37.66,1.68049,0.00736604
37.67,1.68022,0.00717313
37.68,1.68023,0.00687403
37.69,1.68017,0.00675253
37.7,1.68008,0.00650276
37.71,1.67997,0.00622203
37.72,1.67991,0.00635008
37.73,1.68012,0.00622072
37.74,1.67974,0.00655296
37.75,1.67967,0.0066499
37.76,1.67983,0.00653785
37.77,1.6798,0.00649898
37.78,1.68042,0.00564476
37.79,1.68101,0.00480974
37.8,1.68137,0.00439618
37.81,1.68154,0.00417046
37.82,1.68191,0.00405994
37.83,1.68216,0.00570886
37.84,1.68229,0.00682421
37.85,1.68231,0.00675143
37.86,1.68225,0.00680296
37.87,1.68196,0.00685181
37.88,1.6817,0.00648061
37.89,1.68132,0.00634511
37.9,1.68084,0.00645549
37.91,1.68097,0.00607786
37.92,1.68089,0.00615111
37.93,1.68119,0.00596819
37.94,1.6813,0.00569038
37.95,1.68166,0.00577184
37.96,1.68173,0.00583467
37.97,1.68208,0.00577837
37.98,1.68227,0.00585884
37.99,1.68256,0.00575533
38,1.68228,0.00618247
38.01,1.68246,0.00587865
38.02,1.6826,0.00568333
38.03,1.68248,0.00609757
38.04,1.68222,0.00699919
38.05,1.68221,0.00691251
38.06,1.68203,0.00688757
38.07,1.6818,0.00680942
38.08,1.68143,0.00684855
38.09,1.68164,0.00619641
38.1,1.68152,0.00604856
38.11,1.68128,0.00599345
38.12,1.68119,0.00582602
38.13,1.68142,0.00560463
38.14,1.68147,0.00553437
38.15,1.68169,0.00543652
38.16,1.68174,0.00557607
38.17,1.68193,0.00562911
38.18,1.68248,0.00519974
38.19,1.68335,0.00454601
38.2,1.684,0.00421846
38.21,1.68428,0.00377908
38.22,1.68483,0.00297031
38.23,1.685,0.00399751
38.24,1.68496,0.00558927
38.25,1.685,0.00551245
38.26,1.68478,0.00566518
38.27,1.68427,0.00568987
38.28,1.6841,0.00560378
38.29,1.68386,0.00560112
38.3,1.68361,0.00534957
38.31,1.68357,0.0051566
38.32,1.68335,0.00517008
38.33,1.68396,0.00478392
38.34,1.68411,0.00471437
38.35,1.68444,0.00477204
38.36,1.68454,0.00483782
38.37,1.68499,0.00473778
38.38,1.68491,0.00499551
38.39,1.68482,0.00538889
38.4,1.68535,0.00502401
38.41,1.68583,0.00452049
38.42,1.68632,0.00393047
38.43,1.68633,0.00384697
38.44,1.68614,0.00426128
38.45,1.68589,0.0043268
38.46,1.6858,0.00425613
38.47,1.68591,0.0039573
38.48,1.68574,0.0037831
38.49,1.6855,0.00371916
38.5,1.68513,0.00399268
38.51,1.68492,0.00399083
38.52,1.68512,0.00380978
38.53,1.68526,0.00387423
38.54,1.68546,0.00393324
38.55,1.68584,0.00388695
38.56,1.68594,0.00419683
38.57,1.68645,0.00440769
38.58,1.68692,0.00431961
38.59,1.6874,0.00448628
38.6,1.68791,0.00423606
38.61,1.68822,0.00385805
38.62,1.68862,0.00350901
38.63,1.68877,0.00368332
38.64,1.6888,0.00463359
38.65,1.68883,0.00444882
38.66,1.6887,0.00449426
38.67,1.68846,0.00433075
38.68,1.6881,0.00422901
38.69,1.68807,0.00389672
38.7,1.68804,0.00366419
38.71,1.68772,0.00388724
38.72,1.68774,0.00389134
38.73,1.68781,0.00406388
38.74,1.68772,0.00441946
38.75,1.6883,0.00435914
38.76,1.6887,0.00443021
38.77,1.68898,0.00476229
38.78,1.68911,0.00497452
38.79,1.68959,0.00509187
38.8,1.68984,0.00514634
38.81,1.68995,0.00499034
38.82,1.69003,0.00479997
38.83,1.69013,0.00486757
38.84,1.68983,0.00520965
38.85,1.68955,0.00531546
38.86,1.68952,0.00504761
38.87,1.68899,0.00533391
38.88,1.68867,0.00543519
38.89,1.68838,0.00544732
38.9,1.68834,0.00525251
38.91,1.68809,0.00535851
38.92,1.68841,0.00507459
38.93,1.68881,0.00483311
38.94,1.68903,0.00506724
38.95,1.6892,0.00547061
38.96,1.68967,0.00556813
38.97,1.68987,0.00613816
38.98,1.69021,0.00633813
38.99,1.69059,0.00635638
39,1.69101,0.00622455
39.01,1.6914,0.00591654
39.02,1.69158,0.00564209
39.03,1.69143,0.00624781
39.04,1.69168,0.00690939
39.05,1.6918,0.00666507
39.06,1.6915,0.00679286
39.07,1.69121,0.00685435
39.08,1.69101,0.00679878
39.09,1.69091,0.00659492
39.1,1.69063,0.0067363
39.11,1.69079,0.00655791
39.12,1.69084,0.00667462
39.13,1.69109,0.00672908
39.14,1.69132,0.00682603
39.15,1.6916,0.00691595
39.16,1.6922,0.00673804
39.17,1.69286,0.00646052
39.18,1.69329,0.0064628
39.19,1.69348,0.00665093
39.2,1.69367,0.00709217
39.21,1.69388,0.00711197
39.22,1.69401,0.00722493
39.23,1.69386,0.00763139
39.24,1.69359,0.00818493
39.25,1.69352,0.00804895
39.26,1.69339,0.00800909
39.27,1.69346,0.0078431
39.28,1.69325,0.00776398
39.29,1.69312,0.00752588
39.3,1.69289,0.0075707
39.31,1.69321,0.00724258
39.32,1.69336,0.00729891
39.33,1.69355,0.00750412
39.34,1.69385,0.00752681
39.35,1.69436,0.00767525
39.36,1.69467,0.00799985
39.37,1.69512,0.00826036
39.38,1.69541,0.0087327
39.39,1.69573,0.00893423
39.4,1.69644,0.00871311
39.41,1.69674,0.00889057
39.42,1.69697,0.00868015
39.43,1.69723,0.00913388
39.44,1.69721,0.00961864
39.45,1.6969,0.00975772
39.46,1.69689,0.00956169
39.47,1.6964,0.00985882
39.48,1.69622,0.0096698
39.49,1.69604,0.00958104
39.5,1.69607,0.00952575
39.51,1.69649,0.00933257
39.52,1.69652,0.00942248
39.53,1.69632,0.0100388
39.54,1.69682,0.0100605
39.55,1.69721,0.0101813
39.56,1.6976,0.0100883
39.57,1.69803,0.0100003
39.58,1.6982,0.0101923
39.59,1.69838,0.0104763
39.6,1.69858,0.0107648
39.61,1.69879,0.0112599
39.62,1.69905,0.0113317
39.63,1.69903,0.0117764
39.64,1.69898,0.0122465
39.65,1.69884,0.0120296
39.66,1.69867,0.0117215
39.67,1.6983,0.0117229
39.68,1.69802,0.0119233
39.69,1.69782,0.0117055
39.7,1.69767,0.0116636
39.71,1.69775,0.0115399
39.72,1.69811,0.0114788
39.73,1.69848,0.0113978
39.74,1.69858,0.0118076
39.75,1.69872,0.0121055
39.76,1.69902,0.0124025
39.77,1.69919,0.0129509
39.78,1.69947,0.0133407
39.79,1.69989,0.0132824
39.8,1.70056,0.0128706
39.81,1.70092,0.0127222
39.82,1.70116,0.0124215
39.83,1.70133,0.0126746
39.84,1.70138,0.0131205
39.85,1.70131,0.0130262
39.86,1.70107,0.0130324
39.87,1.70112,0.0128878
39.88,1.701,0.0126741
39.89,1.70096,0.0125379
39.9,1.70076,0.0125108
39.91,1.70084,0.0123787
39.92,1.70107,0.0121894
39.93,1.70154,0.0117898
39.94,1.70208,0.011624
39.95,1.70219,0.0119089
39.96,1.70239,0.0118445
39.97,1.70263,0.0119683
39.98,1.70313,0.0118771
39.99,1.70325,0.0122135
40,1.70369,0.0125079
40.01,1.7039,0.013089
40.02,1.70418,0.0134683
40.03,1.70425,0.0140041
40.04,1.70417,0.0143126
40.05,1.70418,0.014356
40.06,1.70393,0.014214
40.07,1.70371,0.0139645
40.08,1.70351,0.0137316
40.09,1.70336,0.0134585
40.1,1.70301,0.0133828
40.11,1.70349,0.0130741
40.12,1.70357,0.0132089
40.13,1.70388,0.0131097
40.14,1.70458,0.0129637
40.15,1.70465,0.0133844
40.16,1.70481,0.0137569
40.17,1.70507,0.0138641
40.18,1.70581,0.0142253
40.19,1.70637,0.0144701
40.2,1.70677,0.0146345
40.21,1.70709,0.0147171
40.22,1.70721,0.0145187
40.23,1.70709,0.0148376
40.24,1.70686,0.0156365
40.25,1.70693,0.0155378
40.26,1.70679,0.0154023
40.27,1.70647,0.015079
40.28,1.70611,0.015048
40.29,1.7062,0.0144307
40.3,1.706,0.0141996
40.31,1.70631,0.0140176
40.32,1.70668,0.0137762
40.33,1.7069,0.0139118
40.34,1.70715,0.0137809
40.35,1.7077,0.0134413
40.36,1.70804,0.0134133
40.37,1.70837,0.0133624
40.38,1.70863,0.0134904
40.39,1.70916,0.0134027
40.4,1.7092,0.0138916
40.41,1.70943,0.0141633
40.42,1.70946,0.0146107
40.43,1.70968,0.015341
40.44,1.70933,0.0162897
40.45,1.70915,0.0162048
40.46,1.70898,0.0159292
40.47,1.70866,0.0156167
40.48,1.70848,0.0155017
40.49,1.70833,0.0153088
40.5,1.70838,0.0149243
40.51,1.70826,0.0148339
40.52,1.70877,0.014247
40.53,1.70931,0.0140034
40.54,1.7094,0.0143791
40.55,1.70971,0.0144313
40.56,1.70993,0.0145907
40.57,1.71059,0.0144858
40.58,1.71085,0.0148224
40.59,1.71134,0.0148464
40.6,1.7115,0.0148746
40.61,1.7116,0.0152673
40.62,1.71153,0.0157053
40.63,1.71179,0.0164139
40.64,1.71181,0.0171904
40.65,1.71191,0.0169377
40.66,1.71178,0.0169046
40.67,1.71189,0.0165875
40.68,1.71202,0.0162958
40.69,1.71179,0.0160737
40.7,1.71194,0.0155789
40.71,1.71186,0.015538
40.72,1.71202,0.0151442
40.73,1.71218,0.0147284
40.74,1.71242,0.0146628
40.75,1.71233,0.0146173
40.76,1.71244,0.0144614
40.77,1.71241,0.0143451
40.78,1.71253,0.014199
40.79,1.71278,0.0145669
40.8,1.71281,0.0148261
40.81,1.71261,0.0152497
40.82,1.71297,0.0153897
40.83,1.71289,0.016378
40.84,1.71289,0.0168497
40.85,1.71298,0.016569
40.86,1.71289,0.0166625
40.87,1.7124,0.0167192
40.88,1.71202,0.0168409
40.89,1.71196,0.0166813
40.9,1.71173,0.016488
40.91,1.71164,0.0163798
40.92,1.71191,0.0162151
40.93,1.71233,0.0161033
40.94,1.71252,0.0161005
40.95,1.71284,0.0161564
40.96,1.71331,0.0162791
40.97,1.71365,0.0163593
40.98,1.71421,0.0162545
40.99,1.7147,0.0162512
41,1.71485,0.0164129
41.01,1.71531,0.0166256
41.02,1.71526,0.0169113
41.03,1.71497,0.0184004
41.04,1.71493,0.0196201
41.05,1.71478,0.0196689
41.06,1.71451,0.0197172
41.07,1.71429,0.019505
41.08,1.71416,0.0192688
41.09,1.71383,0.0190493
41.1,1.7136,0.0186719
41.11,1.71377,0.0180286
41.12,1.71426,0.0172528
41.13,1.71455,0.0168871
41.14,1.7148,0.0162825
41.15,1.71481,0.0160612
41.16,1.71519,0.0154271
41.17,1.71529,0.0151491
41.18,1.71559,0.0147731
41.19,1.71592,0.0146782
41.2,1.71617,0.0149002
41.21,1.71627,0.0153674
41.22,1.71661,0.0155779
41.23,1.7167,0.0165004
41.24,1.7169,0.0172706
41.25,1.71688,0.0172001
41.26,1.71687,0.017131
41.27,1.71662,0.0173741
41.28,1.71623,0.0173159
41.29,1.71608,0.0171624
41.3,1.71583,0.0173348
41.31,1.71614,0.0171073
41.32,1.71593,0.0172722
41.33,1.71627,0.0172786
41.34,1.71674,0.0170976
41.35,1.71688,0.0173334
41.36,1.7172,0.0173802
41.37,1.71741,0.0175598
41.38,1.71783,0.0178665
41.39,1.71811,0.0179584
41.4,1.71864,0.0176405
41.41,1.71881,0.0178013
41.42,1.71874,0.0180386
41.43,1.71856,0.0192793
41.44,1.71878,0.0203972
41.45,1.7187,0.020463
41.46,1.71849,0.0205118
41.47,1.71831,0.0204466
41.48,1.71802,0.0203512
41.49,1.7177,0.019967
41.5,1.71774,0.0194341
41.51,1.7181,0.0185161
41.52,1.7184,0.0177517
41.53,1.71864,0.0171902
41.54,1.71895,0.0166399
41.55,1.71955,0.0161032
41.56,1.71982,0.015529
41.57,1.71991,0.0152113
41.58,1.7201,0.015066
41.59,1.72035,0.015251
41.6,1.72084,0.0150855
41.61,1.72107,0.0152333
41.62,1.72126,0.0155083
41.63,1.72165,0.0160821
41.64,1.72177,0.0168528
41.65,1.72188,0.0165046
41.66,1.7217,0.0163273
41.67,1.72166,0.0161122
41.68,1.72113,0.0161866
41.69,1.72103,0.0160241
41.7,1.72098,0.0157686
41.71,1.721,0.0155603
41.72,1.72123,0.0153954
41.73,1.72163,0.0153065
41.74,1.72178,0.0156127
41.75,1.72205,0.0156728
41.76,1.72254,0.0155522
41.77,1.72292,0.0157557
41.78,1.7234,0.0157427
41.79,1.72399,0.0155072
41.8,1.72445,0.0155201
41.81,1.725,0.015367
41.82,1.7254,0.0157279
41.83,1.72549,0.0172562
41.84,1.72541,0.0182343
41.85,1.72527,0.0183369
41.86,1.72529,0.0181258
41.87,1.72534,0.017862
41.88,1.72504,0.0177492
41.89,1.72481,0.0176781
41.9,1.72484,0.0170152
41.91,1.72476,0.0163744
41.92,1.72493,0.0157625
41.93,1.72506,0.0152775
41.94,1.72548,0.014632
41.95,1.72593,0.0139768
41.96,1.72623,0.013418
41.97,1.72626,0.013042
41.98,1.72686,0.01267
41.99,1.72734,0.0123903
42,1.72764,0.0125445
42.01,1.72785,0.012942
42.02,1.72821,0.0132642
42.03,1.72856,0.0143375
42.04,1.728,0.015438
42.05,1.72793,0.0153638
42.06,1.72781,0.0150852
42.07,1.7273,0.0154076
42.08,1.72725,0.0154417
42.09,1.72707,0.0152507
42.1,1.72695,0.0153741
42.11,1.7271,0.015116
42.12,1.7275,0.0148034
42.13,1.72752,0.0148879
42.14,1.72773,0.0149137
42.15,1.72836,0.0147217
42.16,1.72826,0.0149941
42.17,1.72867,0.0149708
42.18,1.72922,0.0149508
42.19,1.73013,0.0147497
42.2,1.73068,0.0148606
42.21,1.73136,0.0146708
42.22,1.73164,0.0147825
42.23,1.73191,0.0159314
42.24,1.73191,0.0172797
42.25,1.73192,0.0171896
42.26,1.73178,0.0172121
42.27,1.73127,0.0174395
42.28,1.73144,0.016888
42.29,1.73135,0.0162997
42.3,1.73108,0.0158828
42.31,1.73115,0.0151373
42.32,1.73114,0.0147845
42.33,1.73131,0.0142315
42.34,1.73169,0.0135514
42.35,1.73224,0.0128746
42.36,1.73241,0.0125256
42.37,1.73282,0.0120027
42.38,1.7328,0.0119281
42.39,1.7329,0.011961
42.4,1.73299,0.0122438
42.41,1.73357,0.0121885
42.42,1.73362,0.0125818
42.43,1.7335,0.0137805
42.44,1.73351,0.0146125
42.45,1.7335,0.0144816
42.46,1.73313,0.0146862
42.47,1.73307,0.0146702
42.48,1.7327,0.0145985
42.49,1.73261,0.0144331
42.5,1.73237,0.0146713
42.51,1.73211,0.0146286
42.52,1.73217,0.0144921
42.53,1.73241,0.0144146
42.54,1.73271,0.014274
42.55,1.73311,0.0142856
42.56,1.73326,0.0146362
42.57,1.73354,0.0148584
42.58,1.73417,0.0148088
42.59,1.7347,0.014935
42.6,1.73526,0.0148913
42.61,1.73538,0.0151285
42.62,1.73557,0.0155984
42.63,1.73591,0.0169284
42.64,1.73609,0.0182213
42.65,1.73614,0.0183922
42.66,1.73601,0.0183473
42.67,1.73601,0.0182393
42.68,1.73597,0.0178205
42.69,1.73587,0.0175298
42.7,1.73579,0.0171613
42.71,1.73572,0.0167047
42.72,1.73577,0.0161178
42.73,1.73611,0.0153888
42.74,1.73635,0.0147659
42.75,1.73667,0.0142258
42.76,1.7374,0.0134024
42.77,1.73784,0.0131086
42.78,1.73793,0.0129436
42.79,1.73842,0.0127387
42.8,1.73875,0.0126499
42.81,1.73922,0.0128318
42.82,1.73919,0.01369
42.83,1.7394,0.0149472
42.84,1.73959,0.015661
42.85,1.73967,0.0155117
42.86,1.73962,0.0157436
42.87,1.73949,0.0155727
42.88,1.73934,0.0154874
42.89,1.73934,0.0154655
42.9,1.7388,0.0157334
42.91,1.73893,0.015589
42.92,1.73904,0.0157169
42.93,1.73956,0.015581
42.94,1.74001,0.0154067
42.95,1.74024,0.0151863
42.96,1.74041,0.0153976
42.97,1.74059,0.0154934
42.98,1.74104,0.0156628
42.99,1.74167,0.015647
43,1.74248,0.015519
43.01,1.74285,0.015836
43.02,1.7427,0.01653
43.03,1.74292,0.0180376
43.04,1.74295,0.0193458
43.05,1.74317,0.0191142
43.06,1.74326,0.0191402
43.07,1.74313,0.0190778
43.08,1.74303,0.0188361
43.09,1.74269,0.0186588
43.1,1.74226,0.0183298
43.11,1.74219,0.0177684
43.12,1.74254,0.017084
43.13,1.74261,0.0166438
43.14,1.74292,0.0159633
43.15,1.74326,0.01541
43.16,1.74377,0.014653
43.17,1.74422,0.0140767
43.18,1.74438,0.0138633
43.19,1.7448,0.0134169
43.2,1.7454,0.0131316
43.21,1.74574,0.0131215
43.22,1.74574,0.0137615
43.23,1.74591,0.0146872
43.24,1.74603,0.0159576
43.25,1.74613,0.0159113
43.26,1.74573,0.0161219
43.27,1.74565,0.0158819
43.28,1.74535,0.0157589
43.29,1.7452,0.0157763
43.3,1.7452,0.0153552
43.31,1.7449,0.0155226
43.32,1.74501,0.0156826
43.33,1.74548,0.0153906
43.34,1.74578,0.0151742
43.35,1.74612,0.0150673
43.36,1.74643,0.0151878
43.37,1.74675,0.0153417
43.38,1.74741,0.0154538
43.39,1.74799,0.0155691
43.4,1.74836,0.0155228
43.41,1.74861,0.0157152
43.42,1.74861,0.0162905
43.43,1.7488,0.0176766
43.44,1.74888,0.0190254
43.45,1.7489,0.0190354
43.46,1.74878,0.0190987
43.47,1.74867,0.0189642
43.48,1.74853,0.0187022
43.49,1.74858,0.0182083
43.5,1.74831,0.0178291
43.51,1.74858,0.0172547
43.52,1.74871,0.0167651
43.53,1.74921,0.0159169
43.54,1.7498,0.0149108
43.55,1.75045,0.0141366
43.56,1.75091,0.01345
43.57,1.75133,0.0127372
43.58,1.75134,0.0125933
43.59,1.75178,0.0125316
43.6,1.75235,0.0124772
43.61,1.75283,0.012479
43.62,1.75309,0.0129945
43.63,1.75334,0.0142375
43.64,1.75304,0.0153463
43.65,1.75325,0.0150587
43.66,1.7531,0.0148849
43.67,1.75302,0.0146924
43.68,1.753,0.0146291
43.69,1.7529,0.014431
43.7,1.75255,0.0145598
43.71,1.75234,0.0145894
43.72,1.75241,0.0147133
43.73,1.75284,0.0144328
43.74,1.75293,0.0146232
43.75,1.75332,0.0145023
43.76,1.75362,0.0145473
43.77,1.75385,0.0147028
43.78,1.75438,0.0148536
43.79,1.75521,0.0145392
43.8,1.75533,0.0149221
43.81,1.75582,0.0149083
43.82,1.75605,0.0155935
43.83,1.75599,0.0171804
43.84,1.75589,0.0183056
43.85,1.75602,0.0182189
43.86,1.7559,0.0182286
43.87,1.75553,0.0181975
43.88,1.75506,0.0182322
43.89,1.75483,0.0180792
43.9,1.75453,0.0177181
43.91,1.75461,0.0170151
43.92,1.75458,0.016441
43.93,1.75509,0.0156302
43.94,1.75542,0.0150625
43.95,1.75555,0.0145476
43.96,1.7558,0.0140717
43.97,1.75589,0.0137865
43.98,1.7564,0.0133186
43.99,1.75656,0.0133751
44,1.75669,0.0135216
44.01,1.75665,0.0139251
44.02,1.7568,0.014515
44.03,1.75688,0.0156249
44.04,1.75687,0.0166932
44.05,1.75667,0.0167955
44.06,1.75631,0.0170899
44.07,1.7561,0.01716
44.08,1.75587,0.0172808
44.09,1.75556,0.0174351
44.1,1.75546,0.0174963
44.11,1.75547,0.0175208
44.12,1.75568,0.0174123
44.13,1.75588,0.0175564
44.14,1.7563,0.0173317
44.15,1.75664,0.0170946
44.16,1.75656,0.0173212
44.17,1.75702,0.017186
44.18,1.75774,0.0169024
44.19,1.7584,0.0168926
44.2,1.75906,0.0168283
44.21,1.75945,0.0168779
44.22,1.75998,0.0171577
44.23,1.76,0.0189817
44.24,1.76015,0.0202717
44.25,1.76012,0.0204478
44.26,1.75986,0.0205803
44.27,1.75949,0.0207415
44.28,1.75944,0.0204729
44.29,1.75931,0.0202136
44.3,1.75898,0.0198433
44.31,1.75879,0.0194733
44.32,1.75924,0.0187074
44.33,1.75975,0.0177849
44.34,1.76026,0.0168953
44.35,1.76094,0.0158835
44.36,1.76146,0.0149721
44.37,1.76192,0.0142421
44.38,1.76226,0.0137643
44.39,1.76289,0.0132741
44.4,1.76323,0.0132868
44.41,1.76368,0.0133161
44.42,1.76413,0.013621
44.43,1.76446,0.0144911
44.44,1.76443,0.0155041
44.45,1.76405,0.0156648
44.46,1.7638,0.015869
44.47,1.76362,0.0159175
44.48,1.76335,0.0160419
44.49,1.76329,0.0160327
44.5,1.7627,0.0161933
44.51,1.76286,0.0158398
44.52,1.76301,0.0155728
44.53,1.76326,0.0154511
44.54,1.76364,0.0152032
44.55,1.76398,0.0150306
44.56,1.76422,0.0151663
44.57,1.76454,0.0151335
44.58,1.76496,0.0153701
44.59,1.76536,0.0155431
44.6,1.76571,0.0155991
44.61,1.76612,0.0157719
44.62,1.76634,0.016345
44.63,1.76642,0.0179871
44.64,1.76639,0.0194942
44.65,1.76621,0.0196326
44.66,1.76617,0.0195302
44.67,1.76597,0.0195929
44.68,1.76589,0.0193304
44.69,1.76574,0.0189481
44.7,1.76549,0.0186408
44.71,1.76563,0.0178626
44.72,1.76587,0.0173029
44.73,1.76623,0.0165063
44.74,1.76689,0.0157105
44.75,1.76711,0.0152186
44.76,1.76763,0.0145907
44.77,1.76803,0.0139909
44.78,1.76841,0.0137582
44.79,1.76865,0.0139351
44.8,1.76908,0.014034
44.81,1.76933,0.014385
44.82,1.76957,0.0150584
44.83,1.76962,0.0162107
44.84,1.77007,0.0165767
44.85,1.76979,0.0168527
44.86,1.77001,0.016591
44.87,1.76993,0.016346
44.88,1.76981,0.0163551
44.89,1.76962,0.0162833
44.9,1.76942,0.016316
44.91,1.76978,0.0159164
44.92,1.76974,0.0159396
44.93,1.77,0.0158208
44.94,1.7704,0.0156707
44.95,1.77087,0.0156284
44.96,1.77131,0.0154737
44.97,1.7716,0.0156066
44.98,1.77208,0.0157977
44.99,1.77277,0.0156739
45,1.77315,0.0159278
45.01,1.77372,0.0159747
45.02,1.77405,0.0165738
45.03,1.77439,0.0180155
45.04,1.77431,0.0194826
45.05,1.77444,0.0193162
45.06,1.77444,0.0192571
45.07,1.77413,0.0192578
45.08,1.77398,0.0189407
45.09,1.77378,0.0184933
45.1,1.77358,0.0179832
45.11,1.77373,0.0174067
45.12,1.77406,0.0166661
45.13,1.77436,0.0160018
45.14,1.77486,0.0151627
45.15,1.77535,0.014349
45.16,1.77594,0.013763
45.17,1.77624,0.0134064
45.18,1.77693,0.0127065
45.19,1.77728,0.0125219
45.2,1.77732,0.0127905
45.21,1.77747,0.0131851
45.22,1.77798,0.0134267
45.23,1.7784,0.0145927
45.24,1.77852,0.0157484
45.25,1.77806,0.0160625
45.26,1.778,0.0159734
45.27,1.77766,0.0160911
45.28,1.7773,0.0160624
45.29,1.77692,0.0160663
45.3,1.77647,0.0163859
45.31,1.77637,0.0163802
45.32,1.77655,0.0163481
45.33,1.77679,0.0161604
45.34,1.77715,0.0158926
45.35,1.77731,0.0160769
45.36,1.77744,0.0160612
45.37,1.77775,0.0161803
45.38,1.77829,0.0162618
45.39,1.77855,0.0166303
45.4,1.7789,0.016815
45.41,1.77966,0.0167418
45.42,1.77981,0.0173224
45.43,1.78017,0.0189118
45.44,1.78035,0.0205393
45.45,1.78031,0.0206485
45.46,1.78008,0.0206321
45.47,1.78005,0.0203175
45.48,1.77983,0.0203344
45.49,1.77994,0.0200195
45.5,1.78,0.0197364
45.51,1.77978,0.0198825
45.52,1.77992,0.0198611
45.53,1.78011,0.0197323
45.54,1.78047,0.0194837
45.55,1.78083,0.0194176
45.56,1.78153,0.0190116
45.57,1.78182,0.0189603
45.58,1.782,0.0189722
45.59,1.7819,0.0192099
45.6,1.78232,0.0189937
45.61,1.78309,0.0186516
45.62,1.7834,0.0192552
45.63,1.78352,0.0209278
45.64,1.78369,0.0223004
45.65,1.78366,0.0221825
45.66,1.78327,0.0222205
45.67,1.78285,0.022435
45.68,1.78264,0.0223281
45.69,1.78256,0.0220554
45.7,1.78248,0.0218304
45.71,1.78251,0.0216912
45.72,1.7826,0.0213237
45.73,1.78265,0.0212844
45.74,1.78283,0.021247
45.75,1.78337,0.0209089
45.76,1.7839,0.020499
45.77,1.78425,0.0202984
45.78,1.78486,0.0200708
45.79,1.78554,0.0197519
45.8,1.78629,0.0192814
45.81,1.78686,0.0190951
45.82,1.78729,0.0189727
45.83,1.78773,0.0197214
45.84,1.78779,0.0206787
45.85,1.78772,0.0207386
45.86,1.7875,0.0208515
45.87,1.78738,0.0207341
45.88,1.78737,0.0204835
45.89,1.78734,0.0203243
45.9,1.78733,0.0200355
45.91,1.78704,0.0201445
45.92,1.78714,0.020162
45.93,1.78739,0.0199908
45.94,1.78792,0.019761
45.95,1.78823,0.0195933
45.96,1.78847,0.0194773
45.97,1.7889,0.0192042
45.98,1.78948,0.018753
45.99,1.79003,0.0182565
46,1.79023,0.0180819
46.01,1.79095,0.0175838
46.02,1.79103,0.0180894
46.03,1.7917,0.0191702
46.04,1.79171,0.0205379
46.05,1.79147,0.0206379
46.06,1.79128,0.0206061
46.07,1.79093,0.0205743
46.08,1.79089,0.0202638
46.09,1.79068,0.0200544
46.1,1.79036,0.0199526
46.11,1.79008,0.0199871
46.12,1.79008,0.0197468
46.13,1.79033,0.0195175
46.14,1.79094,0.0190347
46.15,1.79145,0.0186715
46.16,1.79193,0.0183416
46.17,1.79248,0.0178919
46.18,1.79304,0.0174037
46.19,1.7937,0.0171054
46.2,1.79449,0.0165006
46.21,1.79518,0.0159467
46.22,1.79535,0.0158011
46.23,1.79535,0.0165042
46.24,1.79552,0.0172237
46.25,1.7956,0.0171372
